Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
San Francisquito,20.588841366989,-100.384972329515,Secretaría De Salud,20.594393575524382,-100.39026151674763,Medical Center
San Francisquito,20.588841366989,-100.384972329515,nutrire,20.59460484572172,-100.38610339164734,Medical Center
San Francisquito,20.588841366989,-100.384972329515,Salupsic,20.58350866874703,-100.38789670594196,Medical Center
San Francisquito,20.588841366989,-100.384972329515,Prodental Deposito Dental,20.584031516498456,-100.38974046707153,Pharmacy
San Francisquito,20.588841366989,-100.384972329515,Farmacias del Ahorro,20.586805020191033,-100.37607438651922,Pharmacy
San Francisquito,20.588841366989,-100.384972329515,INNÉOV,20.586899,-100.378142,Pharmacy
San Francisquito,20.588841366989,-100.384972329515,Lotus: Farmacia Homeopática,20.588880122982893,-100.39256751537323,Pharmacy
San Francisquito,20.588841366989,-100.384972329515,Policlínica Médica De Querétaro,20.5912154420652,-100.39223513437494,Medical Center
San Francisquito,20.588841366989,-100.384972329515,Hospital De La Santa Cruz,20.595044791588496,-100.37979379429292,Hospital
San Francisquito,20.588841366989,-100.384972329515,homeopatia de queretaro,20.58917267662068,-100.37653879789377,Pharmacy
San Francisquito,20.588841366989,-100.384972329515,Clinica Queretaro,20.58777439834461,-100.37647575715167,Hospital
San Francisquito,20.588841366989,-100.384972329515,Farmacias Guadalajara,20.592149,-100.393237,Pharmacy
San Francisquito,20.588841366989,-100.384972329515,Sanatorio Mariano,20.590467339588166,-100.39383043043023,Medical Center
San Francisquito,20.588841366989,-100.384972329515,Medicos Pediatras,20.584461749434386,-100.39056226437263,Doctor's Office
San Francisquito,20.588841366989,-100.384972329515,Clinica Dematologica MR,20.583190467184632,-100.38993888294898,Doctor's Office
San Francisquito,20.588841366989,-100.384972329515,Clinica Mariano De Las Casas,20.580524376784407,-100.38835741412827,Doctor's Office
San Francisquito,20.588841366989,-100.384972329515,LABORATORIO CHOPO,20.587010524986624,-100.38469923643203,Medical Lab
San Francisquito,20.588841366989,-100.384972329515,Laboratorios Chopo,20.58679585103639,-100.3833949306088,Medical Lab
San Francisquito,20.588841366989,-100.384972329515,Dental Médica,20.585910749403748,-100.38499539523625,Dentist's Office
San Francisquito,20.588841366989,-100.384972329515,Laboratorio LABSA,20.590414650863956,-100.38907449150537,Medical Lab
San Francisquito,20.588841366989,-100.384972329515,Laboratorio Medicina y Diagnostico de Querétaro,20.5934964470507,-100.38664073959512,Medical Lab
San Francisquito,20.588841366989,-100.384972329515,Dentista,20.592176886488573,-100.38910612463951,Dentist's Office
San Francisquito,20.588841366989,-100.384972329515,Clinica Dental Universitaria,20.584656598668484,-100.38811060587939,Dentist's Office
San Francisquito,20.588841366989,-100.384972329515,Dentalia,20.584932,-100.381166,Dentist's Office
San Francisquito,20.588841366989,-100.384972329515,Dentimex,20.585009,-100.38073,Dentist's Office
San Francisquito,20.588841366989,-100.384972329515,Fastdent,20.582606,-100.384444,Dentist's Office
San Francisquito,20.588841366989,-100.384972329515,ORTODONCIA PROFESIONAL,20.592560714363568,-100.37859059397853,Dentist's Office
San Francisquito,20.588841366989,-100.384972329515,Dentista Roberto Ayala,20.583027,-100.390506,Dentist's Office
San Francisquito,20.588841366989,-100.384972329515,Especialidades dentales,20.582395038158232,-100.38017470870452,Dentist's Office
San Francisquito,20.588841366989,-100.384972329515,Dental Center RAV,20.587466411831993,-100.39359192922771,Dentist's Office
San Francisquito,20.588841366989,-100.384972329515,DENTAL CENTER odotonlogia integral,20.587440035113364,-100.39366121191877,Dentist's Office
San Francisquito,20.588841366989,-100.384972329515,CEO Centro De Estudios Odontológicos,20.590293,-100.375568,Dentist's Office
San Francisquito,20.588841366989,-100.384972329515,san joaquin consultorios,20.581057,-100.389292,Mental Health Office
San Francisquito,20.588841366989,-100.384972329515,Centro de Salud y Deporte Gómez Sainz,20.58182,-100.380385,Rehab Center
Plaza de las Américas,20.5884336061677,-100.374462483523,Clinica Quiropractica Montaño,20.586697998982153,-100.37661557280582,Medical Center
Plaza de las Américas,20.5884336061677,-100.374462483523,Farmacias del Ahorro,20.586805020191033,-100.37607438651922,Pharmacy
Plaza de las Américas,20.5884336061677,-100.374462483523,Farmancia Similares Pza Las Americas,20.587861548056537,-100.37410397112566,Pharmacy
Plaza de las Américas,20.5884336061677,-100.374462483523,Clinica Queretaro,20.58777439834461,-100.37647575715167,Hospital
Plaza de las Américas,20.5884336061677,-100.374462483523,homeopatia de queretaro,20.58917267662068,-100.37653879789377,Pharmacy
Plaza de las Américas,20.5884336061677,-100.374462483523,Farmacias Benavides,20.588527,-100.369682,Pharmacy
Plaza de las Américas,20.5884336061677,-100.374462483523,Unidad De Medicina Familiar # 16,20.587474403163966,-100.37183920246302,Medical Center
Plaza de las Américas,20.5884336061677,-100.374462483523,Clinica Orquideas,20.594126260538758,-100.37908105811566,Medical Center
Plaza de las Américas,20.5884336061677,-100.374462483523,Farmacia Guadalajara,20.595148344997554,-100.3714544733684,Pharmacy
Plaza de las Américas,20.5884336061677,-100.374462483523,INNÉOV,20.586899,-100.378142,Pharmacy
Plaza de las Américas,20.5884336061677,-100.374462483523,Clínica 16 IMSS,20.58714393652925,-100.37189226318279,Hospital
Plaza de las Américas,20.5884336061677,-100.374462483523,Podologo,20.587774,-100.37264,Doctor's Office
Plaza de las Américas,20.5884336061677,-100.374462483523,Laboratorio Medico Polanco B. Quintana,20.593528889516353,-100.36870152246823,Medical Center
Plaza de las Américas,20.5884336061677,-100.374462483523,Sanatorio guadalupe,20.59206206556544,-100.36906758340658,Hospital
Plaza de las Américas,20.5884336061677,-100.374462483523,Farmacias del Ahorro,20.595329956886662,-100.37154062315864,Pharmacy
Plaza de las Américas,20.5884336061677,-100.374462483523,Farmacias Guadalajara,20.59521784707949,-100.37144438178069,Pharmacy
Plaza de las Américas,20.5884336061677,-100.374462483523,Hospital De La Santa Cruz,20.595044791588496,-100.37979379429292,Hospital
Plaza de las Américas,20.5884336061677,-100.374462483523,Clínica médica del bosque,20.596009469787553,-100.37694832725983,Hospital
Plaza de las Américas,20.5884336061677,-100.374462483523,Clínica Las Américas,20.58671954447239,-100.36984639928914,Doctor's Office
Plaza de las Américas,20.5884336061677,-100.374462483523,Grupo Oftalmológico Visión,20.588362862597382,-100.3682910137886,Doctor's Office
Plaza de las Américas,20.5884336061677,-100.374462483523,Animal Park Hospital Veterinario,20.590462081353692,-100.37203714265944,Veterinarian
Plaza de las Américas,20.5884336061677,-100.374462483523,Laboratorios Chopo,20.590315220909357,-100.37515137729731,Medical Lab
Plaza de las Américas,20.5884336061677,-100.374462483523,CEO Centro De Estudios Odontológicos,20.590293,-100.375568,Dentist's Office
Plaza de las Américas,20.5884336061677,-100.374462483523,Wuotto Grupo Dental,20.591178812750154,-100.37282626172359,Dentist's Office
Plaza de las Américas,20.5884336061677,-100.374462483523,Implantoperio,20.592325025749794,-100.37313222885132,Dentist's Office
Plaza de las Américas,20.5884336061677,-100.374462483523,Ortodoncista Arturo Corona Cortes,20.59080012240386,-100.37052314023767,Dentist's Office
Plaza de las Américas,20.5884336061677,-100.374462483523,Clinica Medica Carretas,20.592012405395508,-100.36892700195312,Medical Lab
Plaza de las Américas,20.5884336061677,-100.374462483523,Dicorsa Diagnóstico Computarizado en Odontologia,20.59377480505196,-100.37617424478042,Dentist's Office
Plaza de las Américas,20.5884336061677,-100.374462483523,ORTODONCIA PROFESIONAL,20.592560714363568,-100.37859059397853,Dentist's Office
Plaza de las Américas,20.5884336061677,-100.374462483523,Dental Lozano (dentista),20.592077274715468,-100.3690856134514,Dentist's Office
Plaza de las Américas,20.5884336061677,-100.374462483523,Intermedic,20.595101594700893,-100.37709267531004,Medical Lab
Plaza de las Américas,20.5884336061677,-100.374462483523,Dentimex,20.585009,-100.38073,Dentist's Office
Plaza de las Américas,20.5884336061677,-100.374462483523,Dentalia,20.584932,-100.381166,Dentist's Office
Plaza de las Américas,20.5884336061677,-100.374462483523,Laboratorios Chopo,20.58679585103639,-100.3833949306088,Medical Lab
Plaza de las Américas,20.5884336061677,-100.374462483523,Especialidades dentales,20.582395038158232,-100.38017470870452,Dentist's Office
Plaza de las Américas,20.5884336061677,-100.374462483523,Psic. Jorge Luis Mendoza,20.595237565045565,-100.3774344921112,Mental Health Office
Plaza de las Américas,20.5884336061677,-100.374462483523,Centro de Salud y Deporte Gómez Sainz,20.58182,-100.380385,Rehab Center
Plaza de las Américas,20.5884336061677,-100.374462483523,Clínica Veterinaria Villa Mascota,20.58020490920758,-100.37788785179659,Veterinarian
"Cumbres del Mirador, Loma Dorada, Milenio 3a. Sección",20.5946984421353,-100.35512413640998,Farmacias Benavides,20.596182,-100.353851,Pharmacy
"Cumbres del Mirador, Loma Dorada, Milenio 3a. Sección",20.5946984421353,-100.35512413640998,Farmacias Guadalajara Milenio III,20.59607826434956,-100.35886487692792,Pharmacy
"Cumbres del Mirador, Loma Dorada, Milenio 3a. Sección",20.5946984421353,-100.35512413640998,IMSS Clínica No. 2 Hércules,20.59972192608031,-100.35859844630323,Hospital
"Cumbres del Mirador, Loma Dorada, Milenio 3a. Sección",20.5946984421353,-100.35512413640998,Pigmento,20.59306823071877,-100.34691095352173,Spa
"Cumbres del Mirador, Loma Dorada, Milenio 3a. Sección",20.5946984421353,-100.35512413640998,Médica Inspira,20.594658760301296,-100.34782703777483,Doctor's Office
"Cumbres del Mirador, Loma Dorada, Milenio 3a. Sección",20.5946984421353,-100.35512413640998,Médica Momentum,20.594782835270195,-100.34770897609262,Doctor's Office
"Cumbres del Mirador, Loma Dorada, Milenio 3a. Sección",20.5946984421353,-100.35512413640998,Momentum,20.594838050194955,-100.34768315036189,Doctor's Office
"Cumbres del Mirador, Loma Dorada, Milenio 3a. Sección",20.5946984421353,-100.35512413640998,Laboratorio Corregidora,20.59593335589175,-100.35366663762261,Medical Lab
"Cumbres del Mirador, Loma Dorada, Milenio 3a. Sección",20.5946984421353,-100.35512413640998,Clínica de Especialidades Dentales Milenio,20.596153309587116,-100.35839433710538,Dentist's Office
"Cumbres del Mirador, Loma Dorada, Milenio 3a. Sección",20.5946984421353,-100.35512413640998,Dental de Especialidades & Medical Offices,20.59563478380435,-100.34600304698597,Dentist's Office
"Cumbres del Mirador, Loma Dorada, Milenio 3a. Sección",20.5946984421353,-100.35512413640998,Clinica Dental Universidad Cuauhtemoc,20.58952416076985,-100.36249009320994,Dentist's Office
"Vista Hermosa, La Virgen, Villas del Oriente, Cuesta Bonita, Pedregal de Vista Hermosa",20.5871882354745,-100.355464996124,Clinica Dental Universidad Cuauhtemoc,20.58952416076985,-100.36249009320994,Dentist's Office
"Vista Hermosa, La Virgen, Villas del Oriente, Cuesta Bonita, Pedregal de Vista Hermosa",20.5871882354745,-100.355464996124,Laboratorio Corregidora,20.59593335589175,-100.35366663762261,Medical Lab
La Laguna,20.5985080856951,-100.357027228467,Farmacias Guadalajara Milenio III,20.59607826434956,-100.35886487692792,Pharmacy
La Laguna,20.5985080856951,-100.357027228467,IMSS Clínica No. 2 Hércules,20.59972192608031,-100.35859844630323,Hospital
La Laguna,20.5985080856951,-100.357027228467,Farmacias Benavides,20.596182,-100.353851,Pharmacy
La Laguna,20.5985080856951,-100.357027228467,Farmacias del Ahorro,20.601774156881117,-100.36519876770616,Pharmacy
La Laguna,20.5985080856951,-100.357027228467,Bio Vital,20.59477703941494,-100.3647543388443,Medical Center
La Laguna,20.5985080856951,-100.357027228467,Clínica de Especialidades Dentales Milenio,20.596153309587116,-100.35839433710538,Dentist's Office
La Laguna,20.5985080856951,-100.357027228467,Laboratorio Corregidora,20.59593335589175,-100.35366663762261,Medical Lab
La Laguna,20.5985080856951,-100.357027228467,La Marquesa Clinica Dental Y Medica,20.60092884136459,-100.34788987512131,Dentist's Office
"San José de los Perales, La Cuesta, La Estación, Nuevo Morelos, La Estación 2a. Sección, Bugambilias, Hércules, Tejas, El Limonar, El Bosque, 2 de Abril, Jardines de Hércules, 8 de Diciembre",20.6021164333333,-100.360455066667,Farmacias del Ahorro,20.601774156881117,-100.36519876770616,Pharmacy
"San José de los Perales, La Cuesta, La Estación, Nuevo Morelos, La Estación 2a. Sección, Bugambilias, Hércules, Tejas, El Limonar, El Bosque, 2 de Abril, Jardines de Hércules, 8 de Diciembre",20.6021164333333,-100.360455066667,IMSS Clínica No. 2 Hércules,20.59972192608031,-100.35859844630323,Hospital
"San José de los Perales, La Cuesta, La Estación, Nuevo Morelos, La Estación 2a. Sección, Bugambilias, Hércules, Tejas, El Limonar, El Bosque, 2 de Abril, Jardines de Hércules, 8 de Diciembre",20.6021164333333,-100.360455066667,Farmacias Guadalajara Milenio III,20.59607826434956,-100.35886487692792,Pharmacy
"San José de los Perales, La Cuesta, La Estación, Nuevo Morelos, La Estación 2a. Sección, Bugambilias, Hércules, Tejas, El Limonar, El Bosque, 2 de Abril, Jardines de Hércules, 8 de Diciembre",20.6021164333333,-100.360455066667,Farmacias del Ahorro,20.600200391044968,-100.36758400388693,Pharmacy
"San José de los Perales, La Cuesta, La Estación, Nuevo Morelos, La Estación 2a. Sección, Bugambilias, Hércules, Tejas, El Limonar, El Bosque, 2 de Abril, Jardines de Hércules, 8 de Diciembre",20.6021164333333,-100.360455066667,Farmacias Benavides,20.596182,-100.353851,Pharmacy
"San José de los Perales, La Cuesta, La Estación, Nuevo Morelos, La Estación 2a. Sección, Bugambilias, Hércules, Tejas, El Limonar, El Bosque, 2 de Abril, Jardines de Hércules, 8 de Diciembre",20.6021164333333,-100.360455066667,Bio Vital,20.59477703941494,-100.3647543388443,Medical Center
"San José de los Perales, La Cuesta, La Estación, Nuevo Morelos, La Estación 2a. Sección, Bugambilias, Hércules, Tejas, El Limonar, El Bosque, 2 de Abril, Jardines de Hércules, 8 de Diciembre",20.6021164333333,-100.360455066667,Clínica de Especialidades Dentales Milenio,20.596153309587116,-100.35839433710538,Dentist's Office
"San José de los Perales, La Cuesta, La Estación, Nuevo Morelos, La Estación 2a. Sección, Bugambilias, Hércules, Tejas, El Limonar, El Bosque, 2 de Abril, Jardines de Hércules, 8 de Diciembre",20.6021164333333,-100.360455066667,Laboratorio Corregidora,20.59593335589175,-100.35366663762261,Medical Lab
"San José de los Perales, La Cuesta, La Estación, Nuevo Morelos, La Estación 2a. Sección, Bugambilias, Hércules, Tejas, El Limonar, El Bosque, 2 de Abril, Jardines de Hércules, 8 de Diciembre",20.6021164333333,-100.360455066667,"OrtoClínicas, Clínica Dental Familiar",20.599270660127672,-100.36931128324221,Dentist's Office
"Conjunto Terranova, El Retiro, Loma Linda, Prados del Mirador, Corregidora (Burocrata), Vista",20.5731674855518,-100.38096142814501,Farmacias del Ahorro,20.57207563276299,-100.38280164934449,Pharmacy
"Conjunto Terranova, El Retiro, Loma Linda, Prados del Mirador, Corregidora (Burocrata), Vista",20.5731674855518,-100.38096142814501,Torre Médica del Sur,20.5716475324122,-100.37922670121662,Hospital
"Conjunto Terranova, El Retiro, Loma Linda, Prados del Mirador, Corregidora (Burocrata), Vista",20.5731674855518,-100.38096142814501,Farmacia Guadalajara,20.575181606024486,-100.38433343344722,Pharmacy
"Conjunto Terranova, El Retiro, Loma Linda, Prados del Mirador, Corregidora (Burocrata), Vista",20.5731674855518,-100.38096142814501,Baratok,20.57100423645139,-100.37859522773469,Pharmacy
"Conjunto Terranova, El Retiro, Loma Linda, Prados del Mirador, Corregidora (Burocrata), Vista",20.5731674855518,-100.38096142814501,Jurisdiccion Sanitaria 1,20.571737862628595,-100.38517912182255,Medical Center
"Conjunto Terranova, El Retiro, Loma Linda, Prados del Mirador, Corregidora (Burocrata), Vista",20.5731674855518,-100.38096142814501,Clinica De Especialidades Plazas Del Sol,20.576779012132494,-100.37775280845345,Medical Center
"Conjunto Terranova, El Retiro, Loma Linda, Prados del Mirador, Corregidora (Burocrata), Vista",20.5731674855518,-100.38096142814501,Farmacias Guadalajara,20.570651732381325,-100.3719188294347,Pharmacy
"Conjunto Terranova, El Retiro, Loma Linda, Prados del Mirador, Corregidora (Burocrata), Vista",20.5731674855518,-100.38096142814501,Farmacias del Ahorro,20.565542598660112,-100.37802744904701,Pharmacy
